reading text file
WARNING:tensorflow:From /root/word-rnn-tensorflow/model.py:27: __init__ (from tensorflow.python.ops.rnn_cell_impl) is deprecated and will be removed in a future version.
Instructions for updating:
This class is deprecated, please use tf.nn.rnn_cell.LSTMCell, which supports all the feature this cell currently has. Please replace the existing code with tf.nn.rnn_cell.LSTMCell(name='basic_lstm_cell').
20150/28300 (epoch 35), train_loss = 2.675, time/batch = 2.176
20200/28300 (epoch 35), train_loss = 2.779, time/batch = 2.180
20250/28300 (epoch 35), train_loss = 2.609, time/batch = 2.179
20300/28300 (epoch 35), train_loss = 2.601, time/batch = 2.178
20350/28300 (epoch 35), train_loss = 2.606, time/batch = 2.194
20400/28300 (epoch 36), train_loss = 2.628, time/batch = 2.195
20450/28300 (epoch 36), train_loss = 2.675, time/batch = 2.096
20500/28300 (epoch 36), train_loss = 2.768, time/batch = 2.133
20550/28300 (epoch 36), train_loss = 2.649, time/batch = 2.215
20600/28300 (epoch 36), train_loss = 2.611, time/batch = 2.192
20650/28300 (epoch 36), train_loss = 2.474, time/batch = 2.127
20700/28300 (epoch 36), train_loss = 2.680, time/batch = 2.179
20750/28300 (epoch 36), train_loss = 2.822, time/batch = 2.212
20800/28300 (epoch 36), train_loss = 2.571, time/batch = 2.150
20850/28300 (epoch 36), train_loss = 2.614, time/batch = 2.149
20900/28300 (epoch 36), train_loss = 2.552, time/batch = 2.046
20950/28300 (epoch 37), train_loss = 2.627, time/batch = 2.200
21000/28300 (epoch 37), train_loss = 2.811, time/batch = 2.219
model saved to save/model.ckpt
21050/28300 (epoch 37), train_loss = 2.605, time/batch = 2.180
21100/28300 (epoch 37), train_loss = 2.693, time/batch = 2.203
21150/28300 (epoch 37), train_loss = 2.726, time/batch = 2.181
21200/28300 (epoch 37), train_loss = 2.525, time/batch = 2.162
21250/28300 (epoch 37), train_loss = 2.636, time/batch = 2.225
21300/28300 (epoch 37), train_loss = 2.478, time/batch = 2.154
21350/28300 (epoch 37), train_loss = 2.507, time/batch = 2.221
21400/28300 (epoch 37), train_loss = 2.494, time/batch = 2.208
21450/28300 (epoch 37), train_loss = 2.642, time/batch = 2.217
21500/28300 (epoch 37), train_loss = 2.627, time/batch = 2.218
21550/28300 (epoch 38), train_loss = 2.578, time/batch = 2.134
21600/28300 (epoch 38), train_loss = 2.546, time/batch = 2.185
21650/28300 (epoch 38), train_loss = 2.526, time/batch = 2.207
21700/28300 (epoch 38), train_loss = 2.658, time/batch = 2.210
21750/28300 (epoch 38), train_loss = 2.571, time/batch = 2.180
21800/28300 (epoch 38), train_loss = 2.732, time/batch = 2.166
21850/28300 (epoch 38), train_loss = 2.479, time/batch = 2.088
21900/28300 (epoch 38), train_loss = 2.604, time/batch = 2.131
21950/28300 (epoch 38), train_loss = 2.511, time/batch = 2.166
22000/28300 (epoch 38), train_loss = 2.346, time/batch = 2.174
model saved to save/model.ckpt
22050/28300 (epoch 38), train_loss = 2.729, time/batch = 2.178
22100/28300 (epoch 39), train_loss = 2.651, time/batch = 2.162
22150/28300 (epoch 39), train_loss = 2.583, time/batch = 2.287
22200/28300 (epoch 39), train_loss = 2.616, time/batch = 2.233
22250/28300 (epoch 39), train_loss = 2.503, time/batch = 2.065
22300/28300 (epoch 39), train_loss = 2.400, time/batch = 2.166
22350/28300 (epoch 39), train_loss = 2.510, time/batch = 2.143
22400/28300 (epoch 39), train_loss = 2.337, time/batch = 2.188
22450/28300 (epoch 39), train_loss = 2.483, time/batch = 2.169
22500/28300 (epoch 39), train_loss = 2.618, time/batch = 2.156
22550/28300 (epoch 39), train_loss = 2.282, time/batch = 2.199
22600/28300 (epoch 39), train_loss = 2.521, time/batch = 2.153
22650/28300 (epoch 40), train_loss = 2.581, time/batch = 2.250
22700/28300 (epoch 40), train_loss = 2.563, time/batch = 2.173
22750/28300 (epoch 40), train_loss = 2.442, time/batch = 2.164
22800/28300 (epoch 40), train_loss = 2.648, time/batch = 2.156
22850/28300 (epoch 40), train_loss = 2.533, time/batch = 2.250
22900/28300 (epoch 40), train_loss = 2.741, time/batch = 2.188
22950/28300 (epoch 40), train_loss = 2.521, time/batch = 2.133
23000/28300 (epoch 40), train_loss = 2.421, time/batch = 2.206
model saved to save/model.ckpt
23050/28300 (epoch 40), train_loss = 2.424, time/batch = 2.160
23100/28300 (epoch 40), train_loss = 2.495, time/batch = 2.129
23150/28300 (epoch 40), train_loss = 2.688, time/batch = 2.160
23200/28300 (epoch 40), train_loss = 2.624, time/batch = 2.182
23250/28300 (epoch 41), train_loss = 2.619, time/batch = 2.142
23300/28300 (epoch 41), train_loss = 2.348, time/batch = 2.217
23350/28300 (epoch 41), train_loss = 2.498, time/batch = 2.196
23400/28300 (epoch 41), train_loss = 2.396, time/batch = 2.135
23450/28300 (epoch 41), train_loss = 2.671, time/batch = 2.210
23500/28300 (epoch 41), train_loss = 2.483, time/batch = 2.149
23550/28300 (epoch 41), train_loss = 2.729, time/batch = 2.122
23600/28300 (epoch 41), train_loss = 2.489, time/batch = 2.157
23650/28300 (epoch 41), train_loss = 2.372, time/batch = 2.135
23700/28300 (epoch 41), train_loss = 2.270, time/batch = 2.047
23750/28300 (epoch 41), train_loss = 2.368, time/batch = 2.134
23800/28300 (epoch 42), train_loss = 2.643, time/batch = 2.099
23850/28300 (epoch 42), train_loss = 2.340, time/batch = 2.186
23900/28300 (epoch 42), train_loss = 2.295, time/batch = 2.078
23950/28300 (epoch 42), train_loss = 2.629, time/batch = 2.137
24000/28300 (epoch 42), train_loss = 2.459, time/batch = 2.178
model saved to save/model.ckpt
24050/28300 (epoch 42), train_loss = 2.599, time/batch = 2.095
24100/28300 (epoch 42), train_loss = 2.374, time/batch = 2.205
24150/28300 (epoch 42), train_loss = 2.474, time/batch = 2.178
24200/28300 (epoch 42), train_loss = 2.476, time/batch = 2.225
24250/28300 (epoch 42), train_loss = 2.366, time/batch = 2.210
24300/28300 (epoch 42), train_loss = 2.302, time/batch = 2.165
24350/28300 (epoch 43), train_loss = 2.508, time/batch = 2.159
24400/28300 (epoch 43), train_loss = 2.460, time/batch = 2.181
24450/28300 (epoch 43), train_loss = 2.585, time/batch = 2.198
24500/28300 (epoch 43), train_loss = 2.278, time/batch = 2.173
24550/28300 (epoch 43), train_loss = 2.464, time/batch = 2.185
24600/28300 (epoch 43), train_loss = 2.457, time/batch = 2.174
24650/28300 (epoch 43), train_loss = 2.536, time/batch = 2.166
24700/28300 (epoch 43), train_loss = 2.671, time/batch = 2.270
24750/28300 (epoch 43), train_loss = 2.540, time/batch = 2.157
24800/28300 (epoch 43), train_loss = 2.452, time/batch = 2.154
24850/28300 (epoch 43), train_loss = 2.589, time/batch = 2.182
24900/28300 (epoch 43), train_loss = 2.616, time/batch = 2.217
24950/28300 (epoch 44), train_loss = 2.437, time/batch = 2.157
25000/28300 (epoch 44), train_loss = 2.305, time/batch = 2.181
model saved to save/model.ckpt
25050/28300 (epoch 44), train_loss = 2.387, time/batch = 2.105
25100/28300 (epoch 44), train_loss = 2.227, time/batch = 2.174
25150/28300 (epoch 44), train_loss = 2.520, time/batch = 2.169
25200/28300 (epoch 44), train_loss = 2.557, time/batch = 2.200
25250/28300 (epoch 44), train_loss = 2.551, time/batch = 2.214
25300/28300 (epoch 44), train_loss = 2.511, time/batch = 2.173
25350/28300 (epoch 44), train_loss = 2.519, time/batch = 2.202
25400/28300 (epoch 44), train_loss = 2.359, time/batch = 2.097
25450/28300 (epoch 44), train_loss = 2.355, time/batch = 2.213
25500/28300 (epoch 45), train_loss = 2.259, time/batch = 2.187
25550/28300 (epoch 45), train_loss = 2.429, time/batch = 2.079
25600/28300 (epoch 45), train_loss = 2.336, time/batch = 2.223
25650/28300 (epoch 45), train_loss = 2.436, time/batch = 2.204
25700/28300 (epoch 45), train_loss = 2.463, time/batch = 2.128
25750/28300 (epoch 45), train_loss = 2.554, time/batch = 2.177
25800/28300 (epoch 45), train_loss = 2.527, time/batch = 2.120
25850/28300 (epoch 45), train_loss = 2.453, time/batch = 2.177
25900/28300 (epoch 45), train_loss = 2.354, time/batch = 2.186
25950/28300 (epoch 45), train_loss = 2.394, time/batch = 2.176
26000/28300 (epoch 45), train_loss = 2.154, time/batch = 2.182
model saved to save/model.ckpt
26050/28300 (epoch 46), train_loss = 2.441, time/batch = 2.117
26100/28300 (epoch 46), train_loss = 2.354, time/batch = 2.109
26150/28300 (epoch 46), train_loss = 2.045, time/batch = 2.106
26200/28300 (epoch 46), train_loss = 2.352, time/batch = 2.082
26250/28300 (epoch 46), train_loss = 2.452, time/batch = 2.187
26300/28300 (epoch 46), train_loss = 2.424, time/batch = 2.200
26350/28300 (epoch 46), train_loss = 2.596, time/batch = 2.147
26400/28300 (epoch 46), train_loss = 2.437, time/batch = 2.132
26450/28300 (epoch 46), train_loss = 2.296, time/batch = 2.170
26500/28300 (epoch 46), train_loss = 2.280, time/batch = 2.182
26550/28300 (epoch 46), train_loss = 2.364, time/batch = 2.209
26600/28300 (epoch 46), train_loss = 2.459, time/batch = 2.151
26650/28300 (epoch 47), train_loss = 2.350, time/batch = 2.259
26700/28300 (epoch 47), train_loss = 2.321, time/batch = 2.176
26750/28300 (epoch 47), train_loss = 2.302, time/batch = 2.238
26800/28300 (epoch 47), train_loss = 2.551, time/batch = 2.218
26850/28300 (epoch 47), train_loss = 2.365, time/batch = 2.184
26900/28300 (epoch 47), train_loss = 2.549, time/batch = 2.148
26950/28300 (epoch 47), train_loss = 2.388, time/batch = 2.167
27000/28300 (epoch 47), train_loss = 2.475, time/batch = 2.150
model saved to save/model.ckpt
27050/28300 (epoch 47), train_loss = 2.075, time/batch = 2.174
27100/28300 (epoch 47), train_loss = 2.378, time/batch = 2.117
27150/28300 (epoch 47), train_loss = 2.269, time/batch = 2.186
27200/28300 (epoch 48), train_loss = 2.284, time/batch = 2.170
27250/28300 (epoch 48), train_loss = 2.505, time/batch = 2.187
27300/28300 (epoch 48), train_loss = 2.329, time/batch = 2.176
27350/28300 (epoch 48), train_loss = 2.414, time/batch = 2.177
27400/28300 (epoch 48), train_loss = 2.372, time/batch = 2.121
27450/28300 (epoch 48), train_loss = 2.368, time/batch = 2.183
27500/28300 (epoch 48), train_loss = 2.344, time/batch = 2.228
27550/28300 (epoch 48), train_loss = 2.457, time/batch = 2.232
27600/28300 (epoch 48), train_loss = 2.121, time/batch = 2.204
27650/28300 (epoch 48), train_loss = 2.274, time/batch = 2.211
27700/28300 (epoch 48), train_loss = 2.106, time/batch = 2.190
27750/28300 (epoch 49), train_loss = 2.368, time/batch = 2.180
27800/28300 (epoch 49), train_loss = 2.308, time/batch = 2.193
27850/28300 (epoch 49), train_loss = 2.200, time/batch = 1.128
27900/28300 (epoch 49), train_loss = 2.378, time/batch = 1.135
27950/28300 (epoch 49), train_loss = 2.266, time/batch = 1.143
28000/28300 (epoch 49), train_loss = 2.424, time/batch = 1.133
model saved to save/model.ckpt
28050/28300 (epoch 49), train_loss = 2.190, time/batch = 1.139
28100/28300 (epoch 49), train_loss = 2.219, time/batch = 1.129
28150/28300 (epoch 49), train_loss = 2.145, time/batch = 1.132
28200/28300 (epoch 49), train_loss = 2.279, time/batch = 1.131
28250/28300 (epoch 49), train_loss = 2.237, time/batch = 1.131
model saved to save/model.ckpt
